Trial,Motor,Response,Timestamp,PID,Device Type
24,2,2,Sat Mar 15 2025 23:42:29 GMT-0400 (Eastern Daylight Time),1,bracelet
25,5,5,Sat Mar 15 2025 23:42:33 GMT-0400 (Eastern Daylight Time),1,bracelet
26,3,3,Sat Mar 15 2025 23:42:36 GMT-0400 (Eastern Daylight Time),1,bracelet
27,0,0,Sat Mar 15 2025 23:42:39 GMT-0400 (Eastern Daylight Time),1,bracelet
28,3,3,Sat Mar 15 2025 23:42:42 GMT-0400 (Eastern Daylight Time),1,bracelet
29,4,5,Sat Mar 15 2025 23:42:45 GMT-0400 (Eastern Daylight Time),1,bracelet
30,0,0,Sat Mar 15 2025 23:42:48 GMT-0400 (Eastern Daylight Time),1,bracelet
31,0,0,Sat Mar 15 2025 23:42:51 GMT-0400 (Eastern Daylight Time),1,bracelet
32,4,3,Sat Mar 15 2025 23:42:53 GMT-0400 (Eastern Daylight Time),1,bracelet
33,4,4,Sat Mar 15 2025 23:42:56 GMT-0400 (Eastern Daylight Time),1,bracelet
34,1,1,Sat Mar 15 2025 23:42:59 GMT-0400 (Eastern Daylight Time),1,bracelet
35,4,3,Sat Mar 15 2025 23:43:02 GMT-0400 (Eastern Daylight Time),1,bracelet
36,3,4,Sat Mar 15 2025 23:43:05 GMT-0400 (Eastern Daylight Time),1,bracelet
37,2,2,Sat Mar 15 2025 23:43:08 GMT-0400 (Eastern Daylight Time),1,bracelet
38,2,2,Sat Mar 15 2025 23:43:11 GMT-0400 (Eastern Daylight Time),1,bracelet
39,5,5,Sat Mar 15 2025 23:43:14 GMT-0400 (Eastern Daylight Time),1,bracelet
40,5,5,Sat Mar 15 2025 23:43:16 GMT-0400 (Eastern Daylight Time),1,bracelet
41,5,5,Sat Mar 15 2025 23:43:19 GMT-0400 (Eastern Daylight Time),1,bracelet
42,3,4,Sat Mar 15 2025 23:43:21 GMT-0400 (Eastern Daylight Time),1,bracelet
43,1,0,Sat Mar 15 2025 23:43:24 GMT-0400 (Eastern Daylight Time),1,bracelet
44,2,1,Sat Mar 15 2025 23:43:27 GMT-0400 (Eastern Daylight Time),1,bracelet
45,2,1,Sat Mar 15 2025 23:43:30 GMT-0400 (Eastern Daylight Time),1,bracelet
46,0,0,Sat Mar 15 2025 23:43:33 GMT-0400 (Eastern Daylight Time),1,bracelet
47,2,0,Sat Mar 15 2025 23:43:36 GMT-0400 (Eastern Daylight Time),1,bracelet
48,0,1,Sat Mar 15 2025 23:43:39 GMT-0400 (Eastern Daylight Time),1,bracelet
49,3,3,Sat Mar 15 2025 23:43:42 GMT-0400 (Eastern Daylight Time),1,bracelet
50,5,4,Sat Mar 15 2025 23:43:45 GMT-0400 (Eastern Daylight Time),1,bracelet
51,0,0,Sat Mar 15 2025 23:43:48 GMT-0400 (Eastern Daylight Time),1,bracelet
52,3,4,Sat Mar 15 2025 23:43:51 GMT-0400 (Eastern Daylight Time),1,bracelet
53,1,0,Sat Mar 15 2025 23:43:54 GMT-0400 (Eastern Daylight Time),1,bracelet
54,5,4,Sat Mar 15 2025 23:43:57 GMT-0400 (Eastern Daylight Time),1,bracelet
55,4,5,Sat Mar 15 2025 23:43:59 GMT-0400 (Eastern Daylight Time),1,bracelet
56,0,0,Sat Mar 15 2025 23:44:02 GMT-0400 (Eastern Daylight Time),1,bracelet
57,5,5,Sat Mar 15 2025 23:44:05 GMT-0400 (Eastern Daylight Time),1,bracelet
58,3,4,Sat Mar 15 2025 23:44:08 GMT-0400 (Eastern Daylight Time),1,bracelet
59,0,0,Sat Mar 15 2025 23:44:11 GMT-0400 (Eastern Daylight Time),1,bracelet
60,1,0,Sat Mar 15 2025 23:44:14 GMT-0400 (Eastern Daylight Time),1,bracelet
