Trial,Motor,Response,Timestamp,PID,Device Type
41,0,1,Sat Mar 29 2025 18:32:33 GMT-0700 (Pacific Daylight Time),379,overear
42,4,4,Sat Mar 29 2025 18:32:39 GMT-0700 (Pacific Daylight Time),379,overear
43,0,0,Sat Mar 29 2025 18:32:44 GMT-0700 (Pacific Daylight Time),379,overear
44,0,1,Sat Mar 29 2025 18:32:48 GMT-0700 (Pacific Daylight Time),379,overear
45,4,4,Sat Mar 29 2025 18:32:52 GMT-0700 (Pacific Daylight Time),379,overear
46,4,4,Sat Mar 29 2025 18:32:57 GMT-0700 (Pacific Daylight Time),379,overear
47,1,1,Sat Mar 29 2025 18:33:02 GMT-0700 (Pacific Daylight Time),379,overear
48,2,2,Sat Mar 29 2025 18:33:06 GMT-0700 (Pacific Daylight Time),379,overear
49,5,5,Sat Mar 29 2025 18:33:10 GMT-0700 (Pacific Daylight Time),379,overear
50,0,0,Sat Mar 29 2025 18:33:15 GMT-0700 (Pacific Daylight Time),379,overear
51,5,5,Sat Mar 29 2025 18:33:19 GMT-0700 (Pacific Daylight Time),379,overear
52,0,1,Sat Mar 29 2025 18:33:24 GMT-0700 (Pacific Daylight Time),379,overear
53,5,5,Sat Mar 29 2025 18:33:29 GMT-0700 (Pacific Daylight Time),379,overear
54,4,4,Sat Mar 29 2025 18:33:32 GMT-0700 (Pacific Daylight Time),379,overear
55,5,5,Sat Mar 29 2025 18:33:35 GMT-0700 (Pacific Daylight Time),379,overear
56,1,1,Sat Mar 29 2025 18:33:40 GMT-0700 (Pacific Daylight Time),379,overear
57,5,4,Sat Mar 29 2025 18:33:44 GMT-0700 (Pacific Daylight Time),379,overear
58,2,2,Sat Mar 29 2025 18:33:48 GMT-0700 (Pacific Daylight Time),379,overear
59,2,2,Sat Mar 29 2025 18:33:51 GMT-0700 (Pacific Daylight Time),379,overear
60,3,3,Sat Mar 29 2025 18:33:54 GMT-0700 (Pacific Daylight Time),379,overear
