Trial,Motor,Response,Timestamp,PID,Device Type
32,3,3,Sat Mar 22 2025 18:48:51 GMT-0700 (Pacific Daylight Time),162,overear
33,5,5,Sat Mar 22 2025 18:48:55 GMT-0700 (Pacific Daylight Time),162,overear
34,5,5,Sat Mar 22 2025 18:48:58 GMT-0700 (Pacific Daylight Time),162,overear
35,3,3,Sat Mar 22 2025 18:49:01 GMT-0700 (Pacific Daylight Time),162,overear
36,0,0,Sat Mar 22 2025 18:49:06 GMT-0700 (Pacific Daylight Time),162,overear
37,1,1,Sat Mar 22 2025 18:49:08 GMT-0700 (Pacific Daylight Time),162,overear
38,5,4,Sat Mar 22 2025 18:49:13 GMT-0700 (Pacific Daylight Time),162,overear
39,1,1,Sat Mar 22 2025 18:49:16 GMT-0700 (Pacific Daylight Time),162,overear
40,0,0,Sat Mar 22 2025 18:49:19 GMT-0700 (Pacific Daylight Time),162,overear
41,5,4,Sat Mar 22 2025 18:49:22 GMT-0700 (Pacific Daylight Time),162,overear
42,1,1,Sat Mar 22 2025 18:49:26 GMT-0700 (Pacific Daylight Time),162,overear
43,3,3,Sat Mar 22 2025 18:49:29 GMT-0700 (Pacific Daylight Time),162,overear
44,4,4,Sat Mar 22 2025 18:49:32 GMT-0700 (Pacific Daylight Time),162,overear
45,1,1,Sat Mar 22 2025 18:49:35 GMT-0700 (Pacific Daylight Time),162,overear
46,1,1,Sat Mar 22 2025 18:49:38 GMT-0700 (Pacific Daylight Time),162,overear
47,0,0,Sat Mar 22 2025 18:49:41 GMT-0700 (Pacific Daylight Time),162,overear
48,2,2,Sat Mar 22 2025 18:49:46 GMT-0700 (Pacific Daylight Time),162,overear
49,2,2,Sat Mar 22 2025 18:49:48 GMT-0700 (Pacific Daylight Time),162,overear
50,4,3,Sat Mar 22 2025 18:49:52 GMT-0700 (Pacific Daylight Time),162,overear
51,2,1,Sat Mar 22 2025 18:49:56 GMT-0700 (Pacific Daylight Time),162,overear
52,0,0,Sat Mar 22 2025 18:49:59 GMT-0700 (Pacific Daylight Time),162,overear
53,5,5,Sat Mar 22 2025 18:50:03 GMT-0700 (Pacific Daylight Time),162,overear
54,4,4,Sat Mar 22 2025 18:50:05 GMT-0700 (Pacific Daylight Time),162,overear
55,2,2,Sat Mar 22 2025 18:50:09 GMT-0700 (Pacific Daylight Time),162,overear
56,3,3,Sat Mar 22 2025 18:50:13 GMT-0700 (Pacific Daylight Time),162,overear
57,0,1,Sat Mar 22 2025 18:50:17 GMT-0700 (Pacific Daylight Time),162,overear
58,5,4,Sat Mar 22 2025 18:50:22 GMT-0700 (Pacific Daylight Time),162,overear
59,5,4,Sat Mar 22 2025 18:50:25 GMT-0700 (Pacific Daylight Time),162,overear
60,4,5,Sat Mar 22 2025 18:50:28 GMT-0700 (Pacific Daylight Time),162,overear
