Trial,Motor,Response,Timestamp,PID,Device Type
24,5,5,Sun Mar 16 2025 22:37:31 GMT-0400 (Eastern Daylight Time),545,overear
25,5,4,Sun Mar 16 2025 22:37:34 GMT-0400 (Eastern Daylight Time),545,overear
26,2,2,Sun Mar 16 2025 22:37:37 GMT-0400 (Eastern Daylight Time),545,overear
27,1,1,Sun Mar 16 2025 22:37:40 GMT-0400 (Eastern Daylight Time),545,overear
28,0,0,Sun Mar 16 2025 22:37:43 GMT-0400 (Eastern Daylight Time),545,overear
29,3,4,Sun Mar 16 2025 22:37:46 GMT-0400 (Eastern Daylight Time),545,overear
30,0,0,Sun Mar 16 2025 22:37:49 GMT-0400 (Eastern Daylight Time),545,overear
31,2,2,Sun Mar 16 2025 22:37:52 GMT-0400 (Eastern Daylight Time),545,overear
32,0,0,Sun Mar 16 2025 22:37:54 GMT-0400 (Eastern Daylight Time),545,overear
33,2,2,Sun Mar 16 2025 22:37:57 GMT-0400 (Eastern Daylight Time),545,overear
34,4,5,Sun Mar 16 2025 22:38:00 GMT-0400 (Eastern Daylight Time),545,overear
35,4,4,Sun Mar 16 2025 22:38:03 GMT-0400 (Eastern Daylight Time),545,overear
36,1,0,Sun Mar 16 2025 22:38:06 GMT-0400 (Eastern Daylight Time),545,overear
37,3,3,Sun Mar 16 2025 22:38:09 GMT-0400 (Eastern Daylight Time),545,overear
38,5,5,Sun Mar 16 2025 22:38:12 GMT-0400 (Eastern Daylight Time),545,overear
39,4,4,Sun Mar 16 2025 22:38:15 GMT-0400 (Eastern Daylight Time),545,overear
40,5,5,Sun Mar 16 2025 22:38:17 GMT-0400 (Eastern Daylight Time),545,overear
41,2,2,Sun Mar 16 2025 22:38:20 GMT-0400 (Eastern Daylight Time),545,overear
42,0,0,Sun Mar 16 2025 22:38:23 GMT-0400 (Eastern Daylight Time),545,overear
43,5,5,Sun Mar 16 2025 22:38:26 GMT-0400 (Eastern Daylight Time),545,overear
44,4,4,Sun Mar 16 2025 22:38:29 GMT-0400 (Eastern Daylight Time),545,overear
45,5,5,Sun Mar 16 2025 22:38:31 GMT-0400 (Eastern Daylight Time),545,overear
46,0,0,Sun Mar 16 2025 22:38:34 GMT-0400 (Eastern Daylight Time),545,overear
47,1,2,Sun Mar 16 2025 22:38:37 GMT-0400 (Eastern Daylight Time),545,overear
48,3,4,Sun Mar 16 2025 22:38:40 GMT-0400 (Eastern Daylight Time),545,overear
49,2,2,Sun Mar 16 2025 22:38:43 GMT-0400 (Eastern Daylight Time),545,overear
50,2,2,Sun Mar 16 2025 22:38:46 GMT-0400 (Eastern Daylight Time),545,overear
51,2,2,Sun Mar 16 2025 22:38:49 GMT-0400 (Eastern Daylight Time),545,overear
52,5,5,Sun Mar 16 2025 22:38:52 GMT-0400 (Eastern Daylight Time),545,overear
53,5,5,Sun Mar 16 2025 22:38:54 GMT-0400 (Eastern Daylight Time),545,overear
54,3,3,Sun Mar 16 2025 22:38:57 GMT-0400 (Eastern Daylight Time),545,overear
55,1,0,Sun Mar 16 2025 22:39:00 GMT-0400 (Eastern Daylight Time),545,overear
56,4,4,Sun Mar 16 2025 22:39:03 GMT-0400 (Eastern Daylight Time),545,overear
57,4,4,Sun Mar 16 2025 22:39:06 GMT-0400 (Eastern Daylight Time),545,overear
58,3,3,Sun Mar 16 2025 22:39:09 GMT-0400 (Eastern Daylight Time),545,overear
59,1,0,Sun Mar 16 2025 22:39:12 GMT-0400 (Eastern Daylight Time),545,overear
60,3,3,Sun Mar 16 2025 22:39:15 GMT-0400 (Eastern Daylight Time),545,overear
