Trial,Motor,Response,Timestamp,PID,Device Type
51,3,3,Tue Mar 18 2025 13:26:09 GMT-0400 (Eastern Daylight Time),1530,overear
52,2,2,Tue Mar 18 2025 13:26:13 GMT-0400 (Eastern Daylight Time),1530,overear
53,2,2,Tue Mar 18 2025 13:26:16 GMT-0400 (Eastern Daylight Time),1530,overear
54,5,5,Tue Mar 18 2025 13:26:33 GMT-0400 (Eastern Daylight Time),1530,overear
55,4,5,Tue Mar 18 2025 13:26:37 GMT-0400 (Eastern Daylight Time),1530,overear
56,1,1,Tue Mar 18 2025 13:26:53 GMT-0400 (Eastern Daylight Time),1530,overear
57,3,3,Tue Mar 18 2025 13:26:59 GMT-0400 (Eastern Daylight Time),1530,overear
58,0,1,Tue Mar 18 2025 13:27:03 GMT-0400 (Eastern Daylight Time),1530,overear
59,4,4,Tue Mar 18 2025 13:27:24 GMT-0400 (Eastern Daylight Time),1530,overear
60,0,1,Tue Mar 18 2025 13:27:33 GMT-0400 (Eastern Daylight Time),1530,overear
