Trial,Motor,Response,Timestamp,PID,Device Type
27,3,4,Tue Mar 18 2025 12:45:38 GMT-0400 (Eastern Daylight Time),1530,overear
28,4,4,Tue Mar 18 2025 12:45:44 GMT-0400 (Eastern Daylight Time),1530,overear
29,2,2,Tue Mar 18 2025 12:45:48 GMT-0400 (Eastern Daylight Time),1530,overear
30,5,3,Tue Mar 18 2025 12:46:01 GMT-0400 (Eastern Daylight Time),1530,overear
31,3,4,Tue Mar 18 2025 12:46:06 GMT-0400 (Eastern Daylight Time),1530,overear
32,5,5,Tue Mar 18 2025 12:46:09 GMT-0400 (Eastern Daylight Time),1530,overear
33,5,5,Tue Mar 18 2025 12:46:13 GMT-0400 (Eastern Daylight Time),1530,overear
34,3,4,Tue Mar 18 2025 12:46:18 GMT-0400 (Eastern Daylight Time),1530,overear
35,1,2,Tue Mar 18 2025 12:46:22 GMT-0400 (Eastern Daylight Time),1530,overear
36,1,1,Tue Mar 18 2025 12:46:28 GMT-0400 (Eastern Daylight Time),1530,overear
37,0,0,Tue Mar 18 2025 12:46:31 GMT-0400 (Eastern Daylight Time),1530,overear
38,4,4,Tue Mar 18 2025 12:46:35 GMT-0400 (Eastern Daylight Time),1530,overear
39,2,2,Tue Mar 18 2025 12:46:42 GMT-0400 (Eastern Daylight Time),1530,overear
40,0,1,Tue Mar 18 2025 12:46:45 GMT-0400 (Eastern Daylight Time),1530,overear
41,3,4,Tue Mar 18 2025 12:46:51 GMT-0400 (Eastern Daylight Time),1530,overear
42,3,3,Tue Mar 18 2025 12:46:56 GMT-0400 (Eastern Daylight Time),1530,overear
43,5,4,Tue Mar 18 2025 12:47:00 GMT-0400 (Eastern Daylight Time),1530,overear
44,2,3,Tue Mar 18 2025 12:47:04 GMT-0400 (Eastern Daylight Time),1530,overear
45,2,2,Tue Mar 18 2025 12:47:08 GMT-0400 (Eastern Daylight Time),1530,overear
46,3,3,Tue Mar 18 2025 12:47:11 GMT-0400 (Eastern Daylight Time),1530,overear
47,2,2,Tue Mar 18 2025 12:47:14 GMT-0400 (Eastern Daylight Time),1530,overear
48,4,5,Tue Mar 18 2025 12:47:19 GMT-0400 (Eastern Daylight Time),1530,overear
49,1,1,Tue Mar 18 2025 12:47:25 GMT-0400 (Eastern Daylight Time),1530,overear
50,5,5,Tue Mar 18 2025 12:47:31 GMT-0400 (Eastern Daylight Time),1530,overear
51,1,1,Tue Mar 18 2025 12:47:36 GMT-0400 (Eastern Daylight Time),1530,overear
52,5,4,Tue Mar 18 2025 12:47:43 GMT-0400 (Eastern Daylight Time),1530,overear
53,1,2,Tue Mar 18 2025 12:47:48 GMT-0400 (Eastern Daylight Time),1530,overear
54,0,1,Tue Mar 18 2025 12:47:54 GMT-0400 (Eastern Daylight Time),1530,overear
55,0,0,Tue Mar 18 2025 12:47:59 GMT-0400 (Eastern Daylight Time),1530,overear
56,4,4,Tue Mar 18 2025 12:48:09 GMT-0400 (Eastern Daylight Time),1530,overear
57,4,5,Tue Mar 18 2025 12:48:12 GMT-0400 (Eastern Daylight Time),1530,overear
58,2,2,Tue Mar 18 2025 12:48:17 GMT-0400 (Eastern Daylight Time),1530,overear
59,2,1,Tue Mar 18 2025 12:48:21 GMT-0400 (Eastern Daylight Time),1530,overear
60,0,1,Tue Mar 18 2025 12:48:45 GMT-0400 (Eastern Daylight Time),1530,overear
