Trial,Motor,Response,Timestamp,PID,Device Type
48,0,0,Sat Mar 15 2025 23:24:00 GMT-0400 (Eastern Daylight Time),1,overear
49,5,5,Sat Mar 15 2025 23:24:04 GMT-0400 (Eastern Daylight Time),1,overear
50,3,4,Sat Mar 15 2025 23:24:08 GMT-0400 (Eastern Daylight Time),1,overear
51,3,4,Sat Mar 15 2025 23:24:10 GMT-0400 (Eastern Daylight Time),1,overear
52,2,2,Sat Mar 15 2025 23:24:13 GMT-0400 (Eastern Daylight Time),1,overear
53,1,1,Sat Mar 15 2025 23:24:16 GMT-0400 (Eastern Daylight Time),1,overear
54,1,1,Sat Mar 15 2025 23:24:19 GMT-0400 (Eastern Daylight Time),1,overear
55,3,3,Sat Mar 15 2025 23:24:21 GMT-0400 (Eastern Daylight Time),1,overear
56,1,1,Sat Mar 15 2025 23:24:24 GMT-0400 (Eastern Daylight Time),1,overear
57,3,3,Sat Mar 15 2025 23:24:27 GMT-0400 (Eastern Daylight Time),1,overear
58,4,4,Sat Mar 15 2025 23:24:30 GMT-0400 (Eastern Daylight Time),1,overear
59,0,0,Sat Mar 15 2025 23:24:33 GMT-0400 (Eastern Daylight Time),1,overear
60,2,2,Sat Mar 15 2025 23:24:36 GMT-0400 (Eastern Daylight Time),1,overear
